[2016-12-19 13:25:17,800] DEBUG preRegister called. Server=com.sun.jmx.mbeanserver.JmxMBeanServer@66d3c617, name=log4j:logger=state.change.logger (state.change.logger)
[2016-12-19 13:46:41,710] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:1),AllReplicas:0) for partition __consumer_offsets-47 in response to UpdateMetadata request sent by controller 0 epoch 1 with correlation id 5 (state.change.logger)
[2016-12-19 13:46:41,710] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:1),AllReplicas:0) for partition __consumer_offsets-14 in response to UpdateMetadata request sent by controller 0 epoch 1 with correlation id 5 (state.change.logger)
[2016-12-19 13:46:41,716] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:1),AllReplicas:0) for partition __consumer_offsets-43 in response to UpdateMetadata request sent by controller 0 epoch 1 with correlation id 5 (state.change.logger)
[2016-12-19 13:46:41,716] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:1),AllReplicas:0) for partition __consumer_offsets-10 in response to UpdateMetadata request sent by controller 0 epoch 1 with correlation id 5 (state.change.logger)
[2016-12-19 13:46:41,716] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:1),AllReplicas:0) for partition __consumer_offsets-22 in response to UpdateMetadata request sent by controller 0 epoch 1 with correlation id 5 (state.change.logger)
[2016-12-19 13:46:41,716] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:1),AllReplicas:0) for partition __consumer_offsets-18 in response to UpdateMetadata request sent by controller 0 epoch 1 with correlation id 5 (state.change.logger)
[2016-12-19 13:46:41,716] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:1),AllReplicas:0) for partition __consumer_offsets-31 in response to UpdateMetadata request sent by controller 0 epoch 1 with correlation id 5 (state.change.logger)
[2016-12-19 13:46:41,716] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:1),AllReplicas:0) for partition __consumer_offsets-27 in response to UpdateMetadata request sent by controller 0 epoch 1 with correlation id 5 (state.change.logger)
[2016-12-19 13:46:41,716] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:1),AllReplicas:0) for partition __consumer_offsets-39 in response to UpdateMetadata request sent by controller 0 epoch 1 with correlation id 5 (state.change.logger)
[2016-12-19 13:46:41,716] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:1),AllReplicas:0) for partition __consumer_offsets-6 in response to UpdateMetadata request sent by controller 0 epoch 1 with correlation id 5 (state.change.logger)
[2016-12-19 13:46:41,716] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:1),AllReplicas:0) for partition __consumer_offsets-35 in response to UpdateMetadata request sent by controller 0 epoch 1 with correlation id 5 (state.change.logger)
[2016-12-19 13:46:41,716] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:1),AllReplicas:0) for partition __consumer_offsets-2 in response to UpdateMetadata request sent by controller 0 epoch 1 with correlation id 5 (state.change.logger)
[2016-12-19 13:46:41,717] TRACE Controller 0 epoch 1 received response {error_code=0} for a request sent to broker patrick:9092 (id: 0 rack: null) (state.change.logger)
[2016-12-19 13:55:55,894] TRACE Controller 0 epoch 1 changed partition [win,0] state from NonExistentPartition to NewPartition with assigned replicas 0 (state.change.logger)
[2016-12-19 13:55:55,899] TRACE Controller 0 epoch 1 changed state of replica 0 for partition [win,0] from NonExistentReplica to NewReplica (state.change.logger)
[2016-12-19 13:55:55,915] TRACE Controller 0 epoch 1 changed partition [win,0] from NewPartition to OnlinePartition with leader 0 (state.change.logger)
[2016-12-19 13:55:55,915] TRACE Controller 0 epoch 1 sending become-leader LeaderAndIsr request (Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1) to broker 0 for partition [win,0] (state.change.logger)
[2016-12-19 13:55:55,915] TRACE Controller 0 epoch 1 sending UpdateMetadata request (Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1) to broker 0 for partition win-0 (state.change.logger)
[2016-12-19 13:55:55,916] TRACE Controller 0 epoch 1 changed state of replica 0 for partition [win,0] from NewReplica to OnlineReplica (state.change.logger)
[2016-12-19 13:55:55,916] TRACE Broker 0 received LeaderAndIsr request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=[0], zkVersion=0, replicas=[0]) correlation id 6 from controller 0 epoch 1 for partition [win,0] (state.change.logger)
[2016-12-19 13:55:55,916] TRACE Broker 0 handling LeaderAndIsr request correlationId 6 from controller 0 epoch 1 starting the become-leader transition for partition [win,0] (state.change.logger)
[2016-12-19 13:55:55,924] TRACE Broker 0 stopped fetchers as part of become-leader request from controller 0 epoch 1 with correlation id 6 for partition [win,0] (state.change.logger)
[2016-12-19 13:55:55,924] TRACE Broker 0 completed LeaderAndIsr request correlationId 6 from controller 0 epoch 1 for the become-leader transition for partition [win,0] (state.change.logger)
[2016-12-19 13:55:55,926] TRACE Controller 0 epoch 1 received response {error_code=0,partitions=[{topic=win,partition=0,error_code=0}]} for a request sent to broker patrick:9092 (id: 0 rack: null) (state.change.logger)
[2016-12-19 13:55:55,927] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:1),AllReplicas:0) for partition win-0 in response to UpdateMetadata request sent by controller 0 epoch 1 with correlation id 7 (state.change.logger)
[2016-12-19 13:55:55,927] TRACE Controller 0 epoch 1 received response {error_code=0} for a request sent to broker patrick:9092 (id: 0 rack: null) (state.change.logger)
